y_test_pred,y_test_pred_rounded,y_test
3.5201921,4.0,2
3.5995257,4.0,5
3.4914663,3.0,5
3.392404,3.0,3
3.664167,4.0,4
3.3163774,3.0,2
3.5601501,4.0,3
3.6788542,4.0,4
3.7202542,4.0,3
3.773905,4.0,4
3.3978848,3.0,5
3.173736,3.0,2
3.4104357,3.0,4
2.8599877,3.0,3
3.7483974,4.0,3
3.297766,3.0,1
3.3783205,3.0,5
3.6614563,4.0,3
3.656214,4.0,4
3.4943423,3.0,5
3.6194701,4.0,3
3.928015,4.0,5
3.1032746,3.0,4
3.7727456,4.0,5
3.7639778,4.0,4
3.4308581,3.0,3
3.82765,4.0,4
3.6652284,4.0,3
3.9396358,4.0,4
3.513902,4.0,3
3.7424111,4.0,4
3.806885,4.0,4
3.7548103,4.0,5
3.411437,3.0,3
2.9123762,3.0,3
3.8039844,4.0,4
3.506828,4.0,4
3.440522,3.0,4
3.8839226,4.0,2
3.2313886,3.0,2
3.7865481,4.0,4
3.534467,4.0,4
3.7756944,4.0,4
3.4819617,3.0,3
3.5588655,4.0,3
3.6729481,4.0,4
2.909022,3.0,3
3.736922,4.0,3
3.6502106,4.0,5
3.4880962,3.0,3
3.5010486,4.0,5
3.6673963,4.0,5
3.5274525,4.0,3
3.8576427,4.0,5
3.7830887,4.0,3
3.2894797,3.0,4
4.1544213,4.0,3
3.4926417,3.0,4
3.773548,4.0,5
2.8254957,3.0,1
3.4083054,3.0,4
3.4899585,3.0,4
3.7807417,4.0,2
3.669046,4.0,4
3.3319535,3.0,3
3.4476666,3.0,2
3.6427326,4.0,4
3.420842,3.0,2
3.3523426,3.0,4
3.6099787,4.0,3
3.3339858,3.0,4
3.4845707,3.0,3
4.0082984,4.0,5
3.878877,4.0,5
3.4063148,3.0,5
3.6864684,4.0,4
3.4059114,3.0,3
3.4712467,3.0,4
3.8448863,4.0,4
3.8711667,4.0,5
3.8108242,4.0,3
3.6199021,4.0,5
4.018699,4.0,4
3.7969682,4.0,5
3.4978395,3.0,2
3.4574008,3.0,3
3.66267,4.0,5
3.6084912,4.0,4
3.467349,3.0,4
3.448869,3.0,4
3.3030913,3.0,3
3.5274806,4.0,3
3.2851684,3.0,5
3.5010242,4.0,1
3.344032,3.0,4
3.4426262,3.0,2
3.4069963,3.0,4
3.7411556,4.0,4
3.8667583,4.0,4
2.9569383,3.0,1
3.4712467,3.0,5
3.1924946,3.0,3
3.7609859,4.0,1
3.9053955,4.0,4
3.3292863,3.0,3
3.5990276,4.0,4
3.6069016,4.0,4
3.5511923,4.0,4
3.6292443,4.0,5
3.3445773,3.0,4
3.816787,4.0,3
3.7026958,4.0,4
3.7094617,4.0,5
3.7807417,4.0,1
3.3415089,3.0,4
3.5488873,4.0,3
3.1021945,3.0,4
3.5415406,4.0,5
3.3322692,3.0,1
3.541079,4.0,4
3.667706,4.0,5
3.0841827,3.0,3
3.599271,4.0,5
3.5886343,4.0,3
3.5509725,4.0,5
3.6761198,4.0,2
3.6639557,4.0,5
3.5549657,4.0,4
3.6083646,4.0,5
3.4971073,3.0,2
3.506135,4.0,3
3.901963,4.0,5
3.3392215,3.0,3
3.7846801,4.0,4
3.1426625,3.0,4
3.3743682,3.0,5
3.5843468,4.0,5
3.7293012,4.0,1
3.5526855,4.0,4
4.0236635,4.0,3
3.6307182,4.0,4
3.4880962,3.0,3
3.675894,4.0,2
3.1295831,3.0,3
3.708416,4.0,1
3.7502074,4.0,4
3.5113711,4.0,4
3.9996862,4.0,4
3.5963643,4.0,4
3.4072857,3.0,3
3.636722,4.0,3
3.8036509,4.0,3
3.1791396,3.0,1
3.547161,4.0,3
3.4071715,3.0,5
3.477501,3.0,4
3.7038734,4.0,4
3.4631844,3.0,4
3.315597,3.0,3
3.483592,3.0,4
3.797592,4.0,4
3.3986347,3.0,5
3.4477658,3.0,3
2.927,3.0,3
3.5680459,4.0,3
3.5887678,4.0,2
3.3079178,3.0,2
3.080517,3.0,2
3.5464272,4.0,3
3.57318,4.0,5
2.9096282,3.0,3
3.6266077,4.0,5
3.8291402,4.0,5
3.5987391,4.0,1
3.0953994,3.0,3
3.4554884,3.0,3
3.772788,4.0,4
3.89906,4.0,4
3.5898967,4.0,4
3.477501,3.0,3
3.7639213,4.0,5
3.406158,3.0,3
3.3138232,3.0,3
3.5026698,4.0,4
3.7446318,4.0,4
2.9249015,3.0,4
3.2545404,3.0,3
3.8875723,4.0,3
3.570752,4.0,5
3.2963495,3.0,4
3.6770203,4.0,1
3.550993,4.0,4
3.4099393,3.0,3
3.857294,4.0,4
3.8787076,4.0,5
3.856205,4.0,4
3.7430263,4.0,4
3.2488341,3.0,3
3.6748772,4.0,3
3.6575673,4.0,4
3.6458232,4.0,5
3.579921,4.0,3
3.546469,4.0,2
3.1401951,3.0,2
3.267992,3.0,3
3.9440641,4.0,5
3.6783743,4.0,4
3.8435206,4.0,3
3.6994345,4.0,4
4.063499,4.0,2
3.8194938,4.0,4
3.4511046,3.0,5
3.9433494,4.0,5
3.5601501,4.0,5
3.728063,4.0,5
3.5855339,4.0,3
3.3945715,3.0,3
3.5123649,4.0,5
3.590368,4.0,1
3.8284283,4.0,5
3.8281107,4.0,4
3.6272037,4.0,4
3.110503,3.0,4
4.16211,4.0,3
3.7265687,4.0,3
3.809001,4.0,3
3.384054,3.0,3
3.672922,4.0,5
3.546469,4.0,4
3.7436974,4.0,3
3.8393428,4.0,4
3.5965807,4.0,3
3.7818532,4.0,2
3.8576427,4.0,1
2.9772658,3.0,4
3.0479732,3.0,3
3.449005,3.0,5
3.773905,4.0,3
3.5010486,4.0,1
3.3878174,3.0,3
3.6226923,4.0,2
3.3387747,3.0,2
3.4786532,3.0,5
3.5975,4.0,4
3.7141733,4.0,2
3.657817,4.0,3
3.4243357,3.0,3
3.6569467,4.0,4
3.4239285,3.0,4
4.0646667,4.0,3
3.6074126,4.0,5
3.292655,3.0,4
3.2900283,3.0,4
3.457842,3.0,5
3.411437,3.0,4
3.8712401,4.0,5
4.1106496,4.0,4
3.6307182,4.0,3
3.731883,4.0,5
3.2412534,3.0,4
3.4009392,3.0,3
3.3149219,3.0,2
3.3878174,3.0,4
3.3225236,3.0,3
3.5670567,4.0,5
3.2545404,3.0,3
4.1167803,4.0,3
3.7003086,4.0,4
3.0672946,3.0,3
4.0889983,4.0,5
3.701899,4.0,5
3.7608469,4.0,5
3.4943423,3.0,4
3.7857318,4.0,4
3.046023,3.0,3
3.406894,3.0,3
3.785857,4.0,4
3.576173,4.0,4
3.4135487,3.0,4
3.3191998,3.0,3
3.7407975,4.0,5
3.9118495,4.0,4
3.810945,4.0,2
3.6927457,4.0,3
3.2910619,3.0,4
3.5185883,4.0,4
3.1866586,3.0,4
3.557033,4.0,3
3.6882339,4.0,1
3.7483974,4.0,5
3.005157,3.0,1
3.2929912,3.0,4
3.5173533,4.0,2
3.499053,3.0,4
3.6828823,4.0,4
3.5250387,4.0,4
3.6318252,4.0,2
3.3542275,3.0,1
3.0820007,3.0,5
3.1900423,3.0,4
3.2779505,3.0,3
3.685066,4.0,3
3.1608577,3.0,2
3.6003027,4.0,4
3.4752963,3.0,3
2.943878,3.0,3
3.6914682,4.0,3
3.7800536,4.0,4
3.349075,3.0,5
4.018699,4.0,4
3.8338513,4.0,5
3.1608577,3.0,4
3.4506388,3.0,5
3.3005097,3.0,3
3.5235765,4.0,3
3.9946003,4.0,2
3.8973002,4.0,4
3.457842,3.0,4
3.3499353,3.0,4
3.8509066,4.0,3
3.815636,4.0,3
3.411437,3.0,2
3.4940357,3.0,4
3.277976,3.0,2
3.4712467,3.0,4
3.9368982,4.0,3
3.743347,4.0,3
3.8936014,4.0,4
3.4174206,3.0,5
3.758683,4.0,3
3.4612405,3.0,4
3.66267,4.0,5
3.887047,4.0,4
3.887047,4.0,3
3.2729497,3.0,3
3.3405457,3.0,4
3.174771,3.0,1
3.5975,4.0,3
3.761903,4.0,4
3.7289696,4.0,3
3.683012,4.0,4
3.5891745,4.0,2
4.059098,4.0,4
3.3959255,3.0,3
3.3679736,3.0,3
3.895618,4.0,5
3.6446083,4.0,4
3.9216619,4.0,4
3.975256,4.0,5
3.4318886,3.0,3
3.8926144,4.0,4
3.971864,4.0,5
3.576602,4.0,5
3.5352569,4.0,3
3.5848536,4.0,5
3.2592318,3.0,3
3.5829992,4.0,5
3.4983008,3.0,3
3.9279895,4.0,5
3.042082,3.0,4
2.9447732,3.0,5
3.6614563,4.0,4
3.7956202,4.0,3
3.8340929,4.0,5
3.1231124,3.0,3
3.672922,4.0,5
3.4138641,3.0,3
3.5642817,4.0,3
3.3413894,3.0,3
3.8023367,4.0,5
3.4559572,3.0,3
3.6355882,4.0,3
3.664167,4.0,5
3.960293,4.0,4
3.5962772,4.0,4
3.7772734,4.0,5
3.6662855,4.0,2
3.809001,4.0,4
3.8700771,4.0,5
3.7868018,4.0,3
3.6733093,4.0,3
3.4618807,3.0,2
3.4433513,3.0,4
3.4347174,3.0,1
3.7064013,4.0,2
3.9710002,4.0,5
3.6500235,4.0,4
3.9186707,4.0,5
3.4239092,3.0,1
2.8662984,3.0,2
3.487721,3.0,4
3.5184457,4.0,1
3.2381015,3.0,2
3.5269933,4.0,3
3.3026803,3.0,3
3.4093096,3.0,5
3.7740073,4.0,5
3.2408612,3.0,4
3.1271248,3.0,3
3.499053,3.0,4
3.199483,3.0,3
3.4012408,3.0,1
3.5091136,4.0,3
3.711315,4.0,3
3.6427326,4.0,4
3.5086093,4.0,4
3.8922467,4.0,4
3.4071715,3.0,4
3.7537107,4.0,4
3.7772734,4.0,2
3.3595424,3.0,2
3.3731294,3.0,4
3.6401484,4.0,3
3.2828,3.0,1
3.2734547,3.0,2
3.1920414,3.0,5
3.433342,3.0,3
3.8238108,4.0,3
3.4992142,3.0,2
3.8013337,4.0,5
3.7132578,4.0,4
3.4071715,3.0,3
3.6752105,4.0,2
3.102542,3.0,3
3.4601815,3.0,4
3.4390087,3.0,4
3.4041338,3.0,2
3.3028169,3.0,2
3.981731,4.0,5
3.6639557,4.0,4
3.305508,3.0,1
3.4639947,3.0,4
3.9003966,4.0,4
3.8229709,4.0,3
3.1318188,3.0,4
3.4734836,3.0,4
3.3836777,3.0,4
3.4056067,3.0,3
3.1524413,3.0,1
3.4755235,3.0,5
3.898331,4.0,3
3.5299323,4.0,2
3.5036008,4.0,3
3.1158628,3.0,1
3.6893156,4.0,4
3.5412197,4.0,5
3.223332,3.0,3
3.674377,4.0,3
3.492114,3.0,5
3.3187358,3.0,5
3.6291256,4.0,5
3.7046268,4.0,4
3.6790426,4.0,3
3.51333,4.0,5
3.4009392,3.0,2
3.8126926,4.0,3
3.2697413,3.0,2
3.5274806,4.0,5
3.6155686,4.0,5
3.6828823,4.0,4
3.6967905,4.0,3
3.433342,3.0,2
3.8642397,4.0,3
3.8223095,4.0,5
3.0527189,3.0,4
3.4890468,3.0,4
4.0598197,4.0,4
3.4782557,3.0,3
3.7994475,4.0,5
3.3945715,3.0,4
3.715592,4.0,3
3.4213896,3.0,5
3.1812592,3.0,2
3.6374032,4.0,2
3.5036008,4.0,2
3.4137945,3.0,4
3.5737653,4.0,4
3.310571,3.0,3
3.6374495,4.0,4
3.3971066,3.0,4
3.7411556,4.0,4
3.86269,4.0,5
3.4174206,3.0,2
3.4218256,3.0,3
3.436847,3.0,2
3.5010242,4.0,1
3.0955138,3.0,1
3.4239285,3.0,4
3.5399354,4.0,3
3.3119628,3.0,3
3.5027704,4.0,5
3.5026698,4.0,3
3.8876698,4.0,4
3.7217584,4.0,5
4.056428,4.0,5
3.4059114,3.0,3
3.3272977,3.0,4
3.5965807,4.0,5
3.046023,3.0,1
3.5816345,4.0,4
3.8034878,4.0,5
4.0940127,4.0,2
3.6769662,4.0,4
3.3234284,3.0,3
3.2275362,3.0,4
3.4719582,3.0,3
3.743679,4.0,4
3.4205701,3.0,3
3.6294668,4.0,3
3.683545,4.0,3
3.411437,3.0,3
3.7484272,4.0,3
4.0758753,4.0,5
3.8086662,4.0,5
3.8415627,4.0,5
3.2327325,3.0,3
3.3410735,3.0,4
3.1662493,3.0,3
3.0672946,3.0,1
3.6194701,4.0,4
3.321912,3.0,3
3.5019379,4.0,4
3.6168194,4.0,3
3.6662855,4.0,2
4.0907946,4.0,5
3.9996147,4.0,3
3.3325152,3.0,3
3.8488176,4.0,5
3.3858814,3.0,4
3.2907243,3.0,5
3.5100143,4.0,4
3.2114809,3.0,3
3.4368925,3.0,3
3.835239,4.0,3
3.6842628,4.0,4
3.128488,3.0,4
3.9229174,4.0,4
3.5712585,4.0,2
3.4831252,3.0,5
3.25348,3.0,1
3.6639557,4.0,4
3.6375334,4.0,3
3.41299,3.0,5
3.457842,3.0,2
3.3499353,3.0,4
3.8817384,4.0,5
3.387146,3.0,4
3.8297596,4.0,5
4.09308,4.0,2
3.4071715,3.0,4
3.5453696,4.0,5
3.4399583,3.0,3
3.6792774,4.0,4
3.506135,4.0,5
4.0087056,4.0,4
3.1449907,3.0,3
3.4218256,3.0,4
3.3857012,3.0,2
3.477501,3.0,4
3.3971066,3.0,4
3.595094,4.0,3
3.411512,3.0,3
3.4511046,3.0,5
3.4712467,3.0,2
3.4810414,3.0,3
3.449005,3.0,3
3.4841025,3.0,4
3.099436,3.0,4
3.4357228,3.0,1
3.1293044,3.0,2
3.8922467,4.0,2
3.700876,4.0,2
3.4940357,3.0,3
3.7048414,4.0,4
3.7083156,4.0,3
3.3494678,3.0,4
3.6265516,4.0,3
3.3885753,3.0,5
3.6307182,4.0,5
3.4762383,3.0,4
3.5097017,4.0,3
3.0133996,3.0,2
3.5628092,4.0,5
3.1564822,3.0,1
3.7289696,4.0,4
3.9042003,4.0,5
3.602222,4.0,4
3.9598718,4.0,4
3.3203382,3.0,3
3.829648,4.0,2
3.8248262,4.0,2
3.5881433,4.0,4
3.4855034,3.0,4
3.4608345,3.0,5
3.376243,3.0,3
3.6223946,4.0,4
3.5070927,4.0,5
3.6000974,4.0,5
3.367795,3.0,4
3.2625165,3.0,3
3.51469,4.0,3
3.722788,4.0,5
3.6733093,4.0,5
3.785788,4.0,5
3.4239285,3.0,4
3.966337,4.0,3
3.268079,3.0,3
3.5918157,4.0,5
3.8047583,4.0,3
3.3797095,3.0,4
3.448841,3.0,2
3.1855981,3.0,4
3.3414135,3.0,1
3.3604717,3.0,4
3.624576,4.0,1
3.286956,3.0,4
3.3499353,3.0,3
4.1367497,4.0,4
3.548704,4.0,4
3.457842,3.0,3
3.6500125,4.0,3
3.5123277,4.0,4
3.621858,4.0,4
3.84954,4.0,4
3.6267693,4.0,5
2.8605711,3.0,2
2.9512136,3.0,4
3.2766695,3.0,2
3.187549,3.0,2
3.553076,4.0,4
3.5587862,4.0,3
3.39783,3.0,3
3.5908406,4.0,1
3.8192616,4.0,3
3.6454139,4.0,3
3.4071522,3.0,3
3.9018126,4.0,5
3.7035358,4.0,3
3.602243,4.0,5
3.1791396,3.0,1
3.1434093,3.0,2
3.7182536,4.0,4
4.0106573,4.0,4
3.9621806,4.0,5
3.8658266,4.0,5
3.8608375,4.0,3
3.6374495,4.0,5
3.4630089,3.0,4
3.924736,4.0,2
3.616427,4.0,4
2.9917972,3.0,4
3.7003086,4.0,4
3.3649468,3.0,2
3.6791909,4.0,3
3.5235612,4.0,5
3.5274525,4.0,5
2.96216,3.0,2
3.7014909,4.0,4
3.8749213,4.0,3
3.4071715,3.0,4
3.4288158,3.0,2
3.4943423,3.0,3
3.9419584,4.0,3
3.5091136,4.0,4
3.2316954,3.0,1
3.8855536,4.0,3
3.6757972,4.0,4
3.8608375,4.0,4
3.1920414,3.0,2
3.457842,3.0,2
3.6685042,4.0,3
3.6455476,4.0,4
3.7014909,4.0,2
3.722788,4.0,4
3.4202359,3.0,3
3.457842,3.0,4
3.826608,4.0,5
3.7041483,4.0,4
3.8350224,4.0,3
3.597374,4.0,2
3.504848,4.0,1
3.1609817,3.0,2
3.5579636,4.0,4
3.9351485,4.0,3
3.6279347,4.0,5
3.9564025,4.0,4
3.7870183,4.0,4
3.5862873,4.0,1
3.9746988,4.0,3
3.5091136,4.0,5
3.672922,4.0,5
3.6502106,4.0,3
3.8592424,4.0,3
2.945545,3.0,2
3.5556705,4.0,5
3.4940357,3.0,4
3.755096,4.0,3
3.4266205,3.0,5
3.3823395,3.0,3
3.499053,3.0,4
3.6983438,4.0,2
3.6408868,4.0,4
3.7119148,4.0,3
3.618805,4.0,5
3.360053,3.0,2
3.7330368,4.0,5
3.457842,3.0,3
3.8034732,4.0,3
3.2703755,3.0,4
3.567362,4.0,5
3.4174206,3.0,3
4.0907946,4.0,5
3.6145182,4.0,4
3.4243357,3.0,5
3.8435206,4.0,5
3.8637047,4.0,4
3.830593,4.0,1
3.605177,4.0,4
3.3957791,3.0,4
3.411437,3.0,4
3.589312,4.0,5
3.3870373,3.0,2
3.6573532,4.0,4
3.4141548,3.0,1
3.3346682,3.0,2
3.8922467,4.0,5
3.3339546,3.0,4
2.9110737,3.0,1
3.277412,3.0,2
3.901963,4.0,4
3.416123,3.0,5
3.6629186,4.0,5
3.1827478,3.0,4
3.194616,3.0,2
3.9162421,4.0,4
3.3776145,3.0,4
3.9677505,4.0,2
3.4943,3.0,5
3.1737418,3.0,4
3.4318886,3.0,3
3.5123277,4.0,3
3.2258704,3.0,5
4.075991,4.0,5
4.158065,4.0,4
3.7699418,4.0,5
3.28142,3.0,5
3.3505487,3.0,1
3.6213808,4.0,4
3.0055873,3.0,3
3.1908123,3.0,5
3.5494244,4.0,4
3.3953192,3.0,4
3.4895227,3.0,3
3.6093547,4.0,5
4.1177993,4.0,5
3.1261394,3.0,5
3.6595118,4.0,4
3.3191998,3.0,2
3.768064,4.0,5
3.681791,4.0,3
3.9908912,4.0,4
3.6500235,4.0,3
3.645825,4.0,3
3.6509166,4.0,4
3.8018327,4.0,4
3.690956,4.0,2
3.469617,3.0,4
3.7003086,4.0,2
3.8223028,4.0,5
3.7579927,4.0,4
3.3903284,3.0,2
3.8556247,4.0,4
3.457842,3.0,4
3.781896,4.0,4
2.9951122,3.0,5
3.51469,4.0,4
3.6507475,4.0,4
3.6074038,4.0,4
4.055067,4.0,5
3.5114808,4.0,3
3.9309807,4.0,2
3.4736636,3.0,3
3.7046268,4.0,3
3.6757972,4.0,3
3.2291398,3.0,5
3.3189213,3.0,4
3.457842,3.0,2
3.7857618,4.0,4
3.7734034,4.0,5
3.5280414,4.0,4
3.5933037,4.0,4
3.4143488,3.0,3
3.417983,3.0,3
3.7024813,4.0,5
3.7678754,4.0,3
3.6547694,4.0,5
3.3035994,3.0,3
3.7003086,4.0,5
3.586022,4.0,3
3.7900076,4.0,2
3.8470154,4.0,4
3.3596811,3.0,3
3.3787706,3.0,3
4.07726,4.0,4
3.6342723,4.0,4
3.3015053,3.0,3
3.32772,3.0,3
3.4036047,3.0,4
3.7299397,4.0,5
3.943023,4.0,4
4.114202,4.0,5
2.885288,3.0,2
3.7289696,4.0,3
3.164407,3.0,3
3.7878373,4.0,5
3.7600534,4.0,1
3.6021621,4.0,3
3.1295831,3.0,3
3.4616606,3.0,4
3.4426262,3.0,3
3.2795203,3.0,4
3.144629,3.0,4
3.7840805,4.0,3
3.5429478,4.0,4
3.7046268,4.0,4
3.595094,4.0,4
3.7041454,4.0,4
3.669145,4.0,4
4.0746317,4.0,4
3.681791,4.0,4
3.6381607,4.0,3
3.5768251,4.0,4
3.8538094,4.0,5
4.0387425,4.0,1
3.4703934,3.0,4
3.283875,3.0,4
3.4676895,3.0,4
3.8309069,4.0,3
3.9568148,4.0,5
3.4490447,3.0,3
3.88312,4.0,4
3.4161181,3.0,4
3.745366,4.0,3
3.4063725,3.0,3
4.0084295,4.0,4
3.8292265,4.0,5
3.4248588,3.0,4
4.0314913,4.0,3
3.4367747,3.0,3
3.2174199,3.0,5
3.433342,3.0,3
3.8344648,4.0,4
3.605177,4.0,3
4.057434,4.0,1
3.7994475,4.0,5
3.3663707,3.0,3
3.2155914,3.0,4
3.602243,4.0,3
3.714411,4.0,4
3.2765033,3.0,3
3.4115987,3.0,4
3.8042817,4.0,1
3.8435206,4.0,5
3.4796684,3.0,4
3.6342144,4.0,5
3.433342,3.0,1
3.6924129,4.0,3
3.7558947,4.0,5
3.9983017,4.0,3
3.595094,4.0,4
3.4452715,3.0,3
3.5177596,4.0,2
3.4490075,3.0,4
3.3280227,3.0,3
3.475048,3.0,5
3.8922427,4.0,4
3.4012408,3.0,4
3.1887527,3.0,1
3.6136463,4.0,4
3.672922,4.0,5
3.3191998,3.0,2
3.6281,4.0,3
3.6069016,4.0,4
3.59855,4.0,3
3.3273773,3.0,5
3.0848832,3.0,4
3.5499542,4.0,3
3.5918157,4.0,3
3.8456597,4.0,4
3.3970685,3.0,4
3.672922,4.0,5
2.885288,3.0,3
3.1429217,3.0,5
3.433126,3.0,3
3.703414,4.0,5
3.1327093,3.0,3
3.589174,4.0,4
3.042082,3.0,2
3.440522,3.0,3
3.5470307,4.0,4
3.5598397,4.0,4
3.6757972,4.0,4
3.1446774,3.0,1
3.4641228,3.0,5
3.6404362,4.0,1
3.7341273,4.0,1
3.3542275,3.0,4
3.374127,3.0,3
3.3936498,3.0,4
3.3165243,3.0,4
3.3586173,3.0,3
3.2985797,3.0,1
3.4943423,3.0,3
3.2174199,3.0,3
3.966372,4.0,4
3.4959435,3.0,3
3.698074,4.0,4
3.8311138,4.0,4
3.835239,4.0,4
3.7845285,4.0,4
3.6427326,4.0,4
3.5233548,4.0,4
4.312582,4.0,5
3.7041101,4.0,1
3.8609319,4.0,4
3.1561735,3.0,4
3.8435206,4.0,4
3.3474905,3.0,4
4.0375733,4.0,5
3.7108552,4.0,3
3.457842,3.0,1
3.6907327,4.0,3
3.8350224,4.0,3
3.4041338,3.0,3
3.4534461,3.0,5
3.745366,4.0,4
3.7647367,4.0,4
3.292063,3.0,4
4.027451,4.0,3
3.411437,3.0,3
3.6237912,4.0,3
3.6141856,4.0,3
3.4665148,3.0,1
3.179674,3.0,3
3.6931548,4.0,4
3.7418184,4.0,5
3.757023,4.0,3
3.9571261,4.0,5
3.897835,4.0,4
3.5601501,4.0,5
3.4071715,3.0,3
3.7772734,4.0,5
3.739877,4.0,5
3.1427763,3.0,3
3.9135396,4.0,4
3.974618,4.0,4
3.70372,4.0,4
3.5077426,4.0,3
3.7629166,4.0,4
3.4752963,3.0,3
3.6791909,4.0,4
3.457669,3.0,4
3.6279426,4.0,3
3.3490539,3.0,1
3.709361,4.0,4
3.7003086,4.0,2
3.5091136,4.0,3
3.4704938,3.0,4
3.1791396,3.0,4
3.9869363,4.0,4
4.0414114,4.0,5
3.457842,3.0,3
3.8110635,4.0,4
3.617174,4.0,4
4.0682964,4.0,5
3.438666,3.0,5
3.5266564,4.0,4
3.7003086,4.0,2
3.5488255,4.0,4
3.3866444,3.0,4
3.879449,4.0,4
3.9339921,4.0,4
3.5598397,4.0,5
3.3403587,3.0,4
3.0594447,3.0,3
3.490558,3.0,3
3.7840805,4.0,3
3.4288158,3.0,4
3.467349,3.0,5
3.6199021,4.0,2
3.595094,4.0,5
3.4676895,3.0,2
3.895618,4.0,5
3.6706598,4.0,3
3.6774266,4.0,3
3.7131817,4.0,4
3.8469727,4.0,5
3.5632458,4.0,4
3.6949382,4.0,3
4.2233973,4.0,4
3.1592543,3.0,4
3.6310556,4.0,3
3.1920414,3.0,2
4.16211,4.0,5
3.3894622,3.0,1
3.3908207,3.0,4
3.7697284,4.0,5
3.6924129,4.0,4
3.6573532,4.0,3
3.681791,4.0,4
3.3390656,3.0,5
3.6140149,4.0,3
3.5095494,4.0,2
3.170999,3.0,4
3.457842,3.0,5
3.412182,3.0,5
3.6458175,4.0,5
2.9811563,3.0,3
3.7840805,4.0,3
3.4396176,3.0,1
3.8003492,4.0,4
3.0375075,3.0,4
3.4646869,3.0,1
3.785788,4.0,4
3.5123277,4.0,5
3.7490654,4.0,3
3.5727782,4.0,1
3.3523836,3.0,4
3.3491771,3.0,4
3.4071715,3.0,1
3.4959435,3.0,4
3.8672886,4.0,3
3.4126713,3.0,2
3.554648,4.0,2
3.4810414,3.0,4
3.719048,4.0,4
3.3026803,3.0,4
3.5933037,4.0,5
3.334954,3.0,4
3.469617,3.0,4
3.6662855,4.0,4
3.580081,4.0,3
3.773251,4.0,2
3.385412,3.0,5
3.1935635,3.0,3
3.6788542,4.0,5
3.59855,4.0,2
3.2155914,3.0,5
3.6448605,4.0,4
3.119561,3.0,4
3.8214993,4.0,5
3.8469727,4.0,3
3.709524,4.0,3
3.156186,3.0,3
3.4872537,3.0,3
3.6202435,4.0,4
3.7727456,4.0,4
3.506124,4.0,4
3.9642103,4.0,5
3.4714696,3.0,3
3.4831252,3.0,4
3.1529133,3.0,5
3.5990276,4.0,4
3.110503,3.0,3
3.4174206,3.0,4
3.495554,3.0,3
2.9149354,3.0,3
3.4890468,3.0,5
3.3724027,3.0,5
3.4985049,3.0,4
3.7502074,4.0,1
3.5906792,4.0,5
3.3377762,3.0,3
3.8109407,4.0,4
3.4836338,3.0,3
3.6224442,4.0,5
3.442525,3.0,5
3.4779177,3.0,5
3.0007937,3.0,4
4.0682964,4.0,4
3.5727782,4.0,4
3.6193643,4.0,4
3.846892,4.0,4
3.2012498,3.0,2
3.3383124,3.0,2
3.306603,3.0,5
3.4014008,3.0,2
3.9962425,4.0,4
3.0171623,3.0,3
3.588221,4.0,5
3.4752963,3.0,4
3.9075956,4.0,4
3.6279347,4.0,5
3.2962935,3.0,4
3.159376,3.0,3
3.7046268,4.0,3
3.4119961,3.0,4
3.745366,4.0,1
3.9946003,4.0,3
3.8873672,4.0,4
3.169432,3.0,3
3.4426262,3.0,3
3.8393445,4.0,4
3.000987,3.0,4
3.4423938,3.0,5
3.457842,3.0,4
3.5027704,4.0,4
3.5936875,4.0,3
3.501244,4.0,4
3.5417066,4.0,4
3.2463477,3.0,3
3.555409,4.0,3
3.411437,3.0,3
3.570214,4.0,5
3.4831252,3.0,3
3.3267074,3.0,3
3.4485273,3.0,4
3.5086093,4.0,4
3.3844929,3.0,3
3.6063926,4.0,3
3.5412197,4.0,2
3.2155914,3.0,1
3.7081416,4.0,4
3.513902,4.0,4
3.833016,4.0,3
3.6272612,4.0,3
4.002242,4.0,4
3.5846038,4.0,5
2.982819,3.0,2
3.6043441,4.0,5
3.4974835,3.0,5
3.979124,4.0,4
3.8093882,4.0,4
3.917442,4.0,4
3.8582914,4.0,4
3.6007016,4.0,5
3.5010242,4.0,2
3.4940357,3.0,5
3.192679,3.0,2
3.4899585,3.0,3
3.2361572,3.0,1
3.495628,3.0,5
3.509389,4.0,4
3.810215,4.0,5
3.515243,4.0,3
3.200389,3.0,3
3.6153836,4.0,3
3.8356454,4.0,4
3.6914055,4.0,4
3.599312,4.0,5
3.401181,3.0,3
3.6502106,4.0,4
3.856663,4.0,5
2.9605715,3.0,1
3.655159,4.0,4
3.4987764,3.0,4
3.789729,4.0,4
3.895618,4.0,4
3.6355884,4.0,4
3.7933264,4.0,4
3.3816206,3.0,4
3.651042,4.0,5
3.7014909,4.0,4
3.354158,3.0,5
3.3499353,3.0,3
3.487721,3.0,2
3.9824538,4.0,4
3.4071715,3.0,3
3.412693,3.0,3
3.4943423,3.0,4
3.457842,3.0,2
3.4584022,3.0,4
3.5454805,4.0,1
3.6792774,4.0,3
3.569406,4.0,3
3.683012,4.0,4
3.4639091,3.0,3
3.5287974,4.0,4
3.606779,4.0,3
3.599471,4.0,4
2.9732933,3.0,1
3.226465,3.0,2
3.357375,3.0,3
3.3950095,3.0,4
3.7439015,4.0,4
3.4983907,3.0,4
3.2380185,3.0,4
3.436847,3.0,3
3.026029,3.0,3
3.62816,4.0,2
3.543592,4.0,4
3.6556125,4.0,4
